,cid,indivs,org_name,pacs,total,year,bioguide_id,birthdate,comments,congress_office,exit_code,facebook_id,fax,feccandid,first_elected,firstlast,gender,lastname,office,party,phone,twitter_id,votesmart_id,webform,website,youtube_url
334,N00036158,0,Carpenters & Joiners Union,11800,11800,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
335,N00036158,10800,"Ross, Feller & Casey",0,10800,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
336,N00036158,10700,Debevoise & Plimpton,0,10700,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
337,N00036158,0,American Assn for Justice,10000,10000,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
338,N00036158,0,American Federation of Teachers,10000,10000,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
339,N00036158,0,Border Health,10000,10000,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
340,N00036158,10800,Ross Feller Casey LLP,0,10800,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
341,N00036158,0,Sheet Metal Workers Union,7500,7500,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
342,N00036158,5955,Princeton University,0,5955,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
343,N00036158,0,Bristol-Myers Squibb,5000,5000,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
344,N00036158,0,Carpenters & Joiners Union,5000,5000,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
345,N00036158,1000,Communications Workers of America,4000,5000,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
346,N00036158,0,Depository Trust & Clearing Corp,5000,5000,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
347,N00036158,0,International Brotherhood of Electrical Workers,5000,5000,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
348,N00036158,0,Machinists/Aerospace Workers Union,5000,5000,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
349,N00036158,0,Novo Nordisk,5000,5000,2018,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
350,N00000699,106657,Lowenstein Sandler LLP,0,106657,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
351,N00000699,85550,NorPAC,5000,90550,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
352,N00000699,77050,Greenberg Traurig LLP,10500,87550,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
353,N00000699,66950,Prudential Financial,10000,76950,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
354,N00000699,60550,Bio-Reference Laboratories,0,60550,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
355,N00000699,48700,Federated Investors Inc,7500,56200,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
356,N00000699,49400,Inserra Supermarkets,0,49400,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
357,N00000699,40150,Verizon Communications,9000,49150,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
358,N00000699,39000,Kindred Healthcare,10000,49000,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
359,N00000699,38450,"McDermott, Will & Emery",9275,47725,2014,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
360,N00000699,85550,NorPAC,5000,90550,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
361,N00000699,76897,Lowenstein Sandler LLP,0,76897,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
362,N00000699,65000,Greenberg Traurig LLP,7500,72500,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
363,N00000699,57850,Prudential Financial,13000,70850,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
364,N00000699,54700,Federated Investors Inc,7500,62200,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
365,N00000699,51800,Leon Medical Centers,0,51800,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
366,N00000699,39000,Kindred Healthcare,10000,49000,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
367,N00000699,46150,Votesane PAC,0,46150,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
368,N00000699,45000,Dade Medical College,0,45000,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
369,N00000699,41700,Grant & Eisenhofer,0,41700,2016,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
370,N00000699,55500,Federated Investors Inc,5000,60500,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
371,N00000699,26750,Prudential Financial,10000,36750,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
372,N00000699,31300,Inserra Supermarkets,0,31300,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
373,N00000699,20950,Gibbons PC,10000,30950,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
374,N00000699,29100,Panepinto Properties,0,29100,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
375,N00000699,23805,Greenberg Traurig LLP,4500,28305,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
376,N00000699,27000,Leon Medical Centers,0,27000,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
377,N00000699,21200,IDT Corp,5000,26200,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
378,N00000699,22900,"Kasowitz, Benson et al",0,22900,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
379,N00000699,0,Because I Care PAC,22500,22500,2018,M000639,1954-01-01,,528 Hart Senate Office Building,0,senatormenendez,202-228-2197,H2NJ13075,2006,Robert Menendez,M,MENENDEZ,NJS1,D,202-224-4744,SenatorMenendez,26961,https://www.menendez.senate.gov/contact,https://www.menendez.senate.gov,https://youtube.com/SenatorMenendezNJ
380,N00035267,154044,NorPAC,4827,158871,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
381,N00035267,153900,"Paul, Weiss et al",0,153900,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
382,N00035267,82600,Sullivan & Cromwell,0,82600,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
383,N00035267,72700,Goldman Sachs,5000,77700,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
384,N00035267,69800,Gibbons PC,5000,74800,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
385,N00035267,54400,DLA Piper,20000,74400,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
386,N00035267,59000,Prudential Financial,12500,71500,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
387,N00035267,71298,"Cole, Schotz et al",0,71298,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
388,N00035267,70600,Charmer Sunbelt Group,0,70600,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
389,N00035267,62300,Greenberg Traurig LLP,7000,69300,2014,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
390,N00035267,154044,NorPAC,4827,158871,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
391,N00035267,154150,"Paul, Weiss Et Al",0,154150,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
392,N00035267,100950,Gibbons PC,10000,110950,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
393,N00035267,82600,Sullivan & Cromwell,0,82600,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
394,N00035267,72700,Goldman Sachs,5000,77700,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
395,N00035267,67700,Greenberg Traurig LLP,9000,76700,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
396,N00035267,54400,DLA Piper,20000,74400,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
397,N00035267,59000,Prudential Financial,12500,71500,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
398,N00035267,71298,"Cole, Schotz et al",0,71298,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
399,N00035267,70600,Charmer Sunbelt Group,0,70600,2016,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
400,N00035267,154044,NorPAC,4827,158871,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
401,N00035267,156910,"Paul, Weiss et al",0,156910,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
402,N00035267,100950,Gibbons PC,10000,110950,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
403,N00035267,74210,Greenberg Traurig LLP,9000,83210,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
404,N00035267,82630,Sullivan & Cromwell,0,82630,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
405,N00035267,72700,Goldman Sachs,5000,77700,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
406,N00035267,57100,DLA Piper,20000,77100,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
407,N00035267,71900,Kirkland & Ellis,0,71900,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
408,N00035267,59000,Prudential Financial,12500,71500,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
409,N00035267,71298,"Cole, Schotz et al",0,71298,2018,B001288,1969-04-27,,359 Dirksen Senate Office Building,0,,202-224-8378,S4NJ00185,2013,Cory Booker,M,BOOKER,NJS2,D,202-224-3224,CoryBooker,76151,https://www.booker.senate.gov/?p=contact,https://www.booker.senate.gov,https://youtube.com/SenCoryBooker
